UserId,MprId,CustomerId,ExternalPlanRequestId,PlanRequestType,WorkType,ExecutionMethod,AnnouncerIdentification,StartDate,EndDate,WorkDescription,Location,CenterLong,CenterLat,Status,Archived,CreatedAt,IntersectedAt
ba7b3bec-53e3-4aaf-a335-6fb609f9ef55,1c7a1f27-d1c0-4e6c-a33a-cdf3fa5c3a00,gon-pwf-dgp,0125733,3,6,2,flh-znla-pqq,1/7/2017,3/4/2017,Campaetguchlrkrfmlqxmxfm,Buensuseso,22,80,7,false,26/11/2016,26/4/2017
ccca04ba-9c35-4a50-abb0-41ba05dbe1e9,be076dec-a654-43ca-987b-37edc20b8407,hvu-szz-lbk,7025501,5,12,3,xxo-ssbv-hos,11/10/2017,24/1/2018,Deubangfgxessnxwhjantbrs,Levallois-Perret,15,25,4,false,16/5/2017,30/10/2017
1562dec6-2d78-4666-b45b-92ea6c4a5df6,e15a3a33-57ea-4d6a-9364-4520b6c7a676,ohe-hak-ami,2959594,6,18,4,upg-qpzb-dde,8/1/2017,6/8/2017,Dcceuvsiyhmogvljxtuldntr,Pledo,74,60,7,false,31/1/2018,7/1/2018
8bb75855-5277-4307-88be-d07d0c2759f6,97043bc2-7c42-40e9-9f84-e80ba470ce5b,fbh-bxb-dds,6482297,4,5,4,cqz-tyjj-fef,8/1/2018,9/5/2017,Awdmptltimjpqdctsjudawtd,Gevgelija,82,66,3,false,16/11/2016,15/5/2017
7efb7fdb-933d-4814-8a00-b7e020e90dec,58152f1c-1bfa-45b1-8cb3-f5ca46bdb12d,svy-ioc-gbb,1019969,1,6,3,aes-wdho-vdl,26/9/2017,10/12/2016,Qzvyrywduppsfnmdhodbfmge,Veliko Tŭrnovo,84,18,7,true,11/12/2016,5/1/2017
691efb67-533a-447f-aff2-eee6f756d1d8,593f7707-3b1f-4c77-bd1f-333358dfd4a1,vmh-iyr-rmn,0213849,3,6,4,nzt-ayap-izu,17/6/2017,8/4/2017,Xddcvugcaxilnyvhkhppkhvh,Pantaibesar,14,39,5,true,23/12/2016,20/8/2017
bdd4b002-d3fd-4c60-bccf-838f8716d982,3af24817-e752-466e-8d00-af305b35f81d,hcf-xkh-leh,3577081,4,8,2,pzw-faeb-esu,11/1/2017,27/11/2016,Qsoayjixtuiwxvgmrqotlqfq,La Chapelle-sur-Erdre,11,79,4,true,28/7/2017,4/3/2017
c61af78e-36f1-4bad-9b48-d61c30891483,a1a8872b-3ed8-42d4-8566-f6b3e3c08cc7,hoc-lyi-lws,0866810,5,14,5,gll-vymf-tqk,18/12/2017,8/6/2017,Fmmiyghtxuyhxlxeoypsesll,Zbiroh,83,67,1,true,5/7/2017,5/5/2017
4916d944-40e2-472c-bb3b-1f70747ef69b,98a57dc1-9769-4468-95da-adced395e225,jnw-itz-fmp,2173448,5,1,3,tzg-uxxw-fpd,12/9/2017,5/4/2017,Ewkfwgdnjxpwzgidpfdvmwet,Voronezh,32,07,6,true,15/4/2017,16/2/2017
c089ed04-ebdb-495e-a832-a79adad2d6bb,24074fc1-e244-488a-9c7d-11154917fc49,lyi-aqu-grs,2347716,2,14,4,gvo-hinl-oqx,12/4/2017,14/9/2017,Jquogjtpwomrzlnlamkvkwxs,Lukou,65,43,2,true,15/6/2017,14/1/2017
05945f17-7dfc-4d3d-ac0c-693677be5674,06093906-f7c6-46d0-a008-7beda60f8f93,hgd-bhj-qwo,5219404,1,13,5,ogi-fzwd-gbv,25/6/2017,15/1/2018,Hypegsdxsuvjhjlissdmzyjg,Xinxian,30,24,6,true,11/11/2016,22/1/2017
dbd59e7a-dad2-4058-b329-290b437e5723,868f9d93-309a-4f04-9df4-b83ca51eb289,yhp-lbc-gmi,1139993,3,5,5,ods-jsac-qma,27/11/2017,6/7/2017,Jnxvtpttdoorvyqejzdzsjyz,Xintang,77,28,4,true,13/11/2017,24/12/2017
b250c7b7-fbd1-4e08-a6c4-fafa3d322f2d,6dfe0301-2b8e-4c90-8b08-ee0d21a75c8e,hun-enn-mcd,5036199,3,10,3,dca-zgjj-xrg,25/9/2017,13/11/2016,Zfztzelpfstwyxowapmejqmf,Gamping Lor,92,15,5,true,11/11/2017,11/9/2017
11e24a7d-d2b2-4e90-85bc-68498ca177af,2e6b19ac-6861-461f-ad95-32fa09395f67,zpw-cdq-hyh,3320046,6,14,5,utw-wzhy-xgb,10/12/2017,21/7/2017,Yzyxnqcbsbkimqcagusiofnd,Philadelphia,32,09,6,false,7/5/2017,18/1/2018
fbfe4ce8-faec-49cf-baee-d3ae93e07e51,ac48694f-7659-46a7-9554-c87d15cf9304,zal-ksn-xca,3878911,5,6,2,mni-frhu-uwx,10/10/2017,1/5/2017,Gdmcdqrzqwzqqbwhdpulliuw,Mayanhe,99,96,3,true,8/10/2017,19/5/2017
9a8781e0-8109-47a6-ac69-cd884bbd27c1,af6e600f-f855-4369-98cc-b7a28ad3d5a0,nkw-zxr-zkt,5614653,4,9,3,xkz-owsc-qcn,1/10/2017,1/10/2017,Nofsrhwpjfrbreoshsjktrgd,Diavatá,96,85,1,false,13/8/2017,18/12/2016
86daa003-ecbd-4d6d-85be-1e3e004c7960,95f0cc05-b0f2-4849-b620-cc8527be55c6,kdr-llm-yjd,9654698,2,14,1,wzb-fljg-acg,29/12/2017,21/4/2017,Ssvnjjovmkqdrlnweycwbbir,Pengwan,37,81,7,true,14/2/2018,13/9/2017
c1a53178-6e19-4dc6-9f24-adc11731c8ed,029a3b42-9295-42e8-ab6f-579e3e147843,knj-ppt-iqj,4391345,1,10,2,fvd-zuzc-vbl,31/12/2016,12/9/2017,Tgdiulhflphmihlzzwxmqzjq,Angoram,53,64,2,false,8/12/2016,7/1/2017
449d3fae-fe1d-4cc5-a8c6-3ceec5c0b532,3c76eb8f-f91c-4169-9a9a-ae34262dee83,qqa-zdc-tqr,3018755,2,10,5,maz-bmcp-zbp,10/12/2017,2/12/2017,Uionneojwnigusjphmnmrngb,Krasnogorodskoye,67,30,6,true,1/10/2017,21/7/2017
eb8374ed-7f65-4caf-a558-0c8c587e1718,d0475d5b-0f62-4419-8a6e-910541ab9794,xqi-wlc-izq,6335549,2,2,2,ltc-asdx-juc,6/12/2017,5/5/2017,Ftktuxmxdcbgyqloszzaptnc,Yulong,03,52,2,true,22/5/2017,11/6/2017
db6b7b6c-0419-4955-be60-8f14691ebf8b,7d19c4c8-34d8-4087-8425-a5391c68e4fd,gwg-lxs-wrq,7910140,3,16,5,apa-rjib-qys,5/1/2017,2/11/2016,Akpdylgphxiqhkalnijdvhrh,Santo Domingo Oeste,82,71,4,true,12/4/2017,31/1/2018
f742c76b-dff0-4bce-90de-5697d55d06af,e5b9a742-258c-4443-9655-ef7fca0cf5d8,wkc-dgl-gqo,2984208,3,11,1,pnb-caba-qan,13/6/2017,22/2/2017,Uvzvpdscvhbolfswanxlktlq,Staryy Sambor,51,65,7,false,20/5/2017,31/1/2017
1a30f36c-ca49-4281-aaea-c263af9ed7c5,53dfa8f9-b6ab-4a44-b7aa-1cbd5ede75f7,uei-dqp-ckg,3141762,6,18,1,yls-lnax-ojh,11/10/2017,29/11/2016,Yjyhjcdjaiwljjpzaazdbxqa,Byerazino,56,89,1,true,14/2/2017,12/11/2017
4891d796-aeca-4491-9c19-80a6c4a5381f,0128d57d-d923-4098-b0c4-01b609fc19e4,out-qjq-ulo,6201806,5,18,3,mrt-tiky-ngq,22/8/2017,29/6/2017,Ecklzyvsahphldrmkfxilrcy,Luti,16,92,3,true,28/10/2016,8/9/2017
66a8d431-770a-413b-8b92-848c7e8368f3,998fca9d-51c3-412d-bf68-92d423cf912b,htq-pft-qfr,9971229,4,8,3,qwi-kvji-vpl,28/11/2016,21/10/2017,Fnuxtligbpfzlcrnsyqxwtfd,General Luna,99,22,6,false,15/11/2017,18/11/2016
f1222d40-d412-47b0-bed9-8a2b21260104,9d257407-fe57-480f-9df6-4f930e945312,cne-zol-cbj,3310163,1,11,1,ete-gheq-oua,8/11/2016,25/10/2017,Nrehsaajfvznbtmznntahsig,Moravská Třebová,56,12,3,true,2/5/2017,12/12/2016
2526d937-21eb-4b12-b9ac-6be4734f6e61,7b58ad0a-002d-4ac0-8ed6-4b8689fba15e,ipy-gip-fyp,7149974,5,18,4,uob-igru-fto,1/7/2017,14/4/2017,Hpchffhztfrvphzkwlcvwqdm,Miramichi,95,90,1,false,19/9/2017,13/6/2017
ce0e47ed-e164-4ec1-b8f1-c0f543bc00cc,66bc4051-fce2-4486-a5e1-6869a6b93c2f,mmd-nfp-aam,3380933,1,1,1,zjt-cfvo-qis,31/5/2017,18/3/2017,Qulmqukxfyjqkmltkvsgaavg,Sembungin,88,50,4,false,18/3/2017,21/8/2017
7cdf0d48-7336-4c98-a2ee-8290761a3e6b,8babf6bb-b177-4790-ad3f-f775713d0f05,bbb-zno-pci,1175513,6,17,5,jbt-qbhi-jyg,11/11/2016,26/5/2017,Frvurotdmnvhswywxdessxtj,Pedreira,70,35,1,false,7/4/2017,19/1/2017
34590c36-0afe-44b4-8ec1-4db3e31c1be5,f54095f5-594e-422c-b153-a737bc1ad676,cyh-klx-peo,8099476,5,1,3,vxv-qgei-yuu,26/5/2017,13/7/2017,Tdaimhppxuegxdscogermhlf,Kurumkan,00,03,3,true,27/2/2017,22/9/2017
e46b85a5-eac7-43b6-8248-358b1147a847,e8f3cca3-5f2d-42ff-b1c2-360ced585276,gyw-pcq-gtn,3939371,4,6,4,vtd-kieu-dal,28/6/2017,12/10/2017,Wymautqqzywhpmmbgwjhwonf,Baturaden,88,68,3,false,2/1/2018,16/4/2017
0dc232ab-bbdf-41f3-b2d9-33d226be863a,04f29de9-500c-4506-95bc-0f5e0fc7a2f0,pmq-hwa-kmj,7719839,2,6,4,nhf-oqkw-zbk,7/4/2017,13/2/2018,Pkgvnxvvmlqekivbbftemllv,Tanjungpecinan Utara,40,98,2,false,30/6/2017,19/2/2017
200bacd6-b5d9-4c4d-97ab-f0c5ab8b7b54,3c9084c4-0d4d-46f4-8fca-c211d10063e3,fnp-ggy-cdx,7651416,4,4,2,xwb-mubn-esg,16/1/2017,17/11/2017,Gmdkjcgaaiwnlgrqybqtxubk,San Francisco,88,60,2,true,18/11/2017,8/1/2017
bd4d3157-0846-405c-adf7-dcd2c032e930,53f3a0bc-9091-4a2e-9bf8-4dd6c307afbb,xna-ufk-wpa,0457192,2,14,3,pdi-roiw-vej,24/10/2017,10/2/2018,Dwssovmfbsmeflllzeuuucqv,Zangkaxa,11,26,4,false,2/9/2017,3/1/2018
4d3b02d3-52dd-4124-82a9-58bdbd31d520,9ff0ea27-3611-4720-95e5-ccdc1cc1ab07,pij-rve-whq,0512393,5,11,1,yjh-acpk-qlj,21/7/2017,21/7/2017,Iovfkpzchltnqvgcxjkkauvn,As Samawah,54,33,1,true,21/3/2017,13/2/2018
b2297513-b171-4da5-b508-f487210b4665,bcd90a9c-3755-454e-be2e-b6a8f821d9d9,ivj-bvg-iwp,1050160,5,3,3,bzd-hiru-npn,10/7/2017,8/2/2017,Abanhdtuyumffooppfdiditd,Gandusari,62,76,4,false,12/6/2017,22/11/2017
e2884d05-8807-4d4f-a2c9-b2fc3643d3ba,1aaf7c3f-d527-4660-b6e9-8113aff23881,tgo-oog-vks,7084256,6,9,4,dwb-wbcs-lwg,4/10/2017,24/8/2017,Vacxazyjgmponsmehxbbpykk,Salitrillos,49,52,2,false,26/10/2017,21/9/2017
6f3996d7-a3ff-4220-a293-2e9ab659fc3a,2dc6b54d-fed1-443e-b98c-e755e1f5ddbd,kqk-ggn-hxl,8490512,1,15,5,dpi-fmnl-cze,4/10/2017,19/4/2017,Oyeaahlqnxrtgaooajpckyba,Tha Ruea,89,66,4,false,27/12/2016,3/1/2017
4f57e98e-9640-4ec8-a22a-c37cfbb280bf,968e9f0b-a11a-45de-908e-a7bf4f31e4e9,rjv-uja-itj,9422064,6,12,4,mak-ffkr-gek,17/9/2017,21/6/2017,Mdmkvxjcrgmenlyfaxxxozuz,Zhengcun,98,71,4,true,18/10/2017,27/9/2017
e751e83f-d3c3-4b67-9e07-2077aa7e2780,e3f58b50-63ff-4a93-a7a3-635f41a70dbc,upv-vfg-hyz,3792655,4,10,1,dys-ubsg-tkb,18/2/2018,28/9/2017,Zqmkjnorglfdvxqonmzuwksq,Wuqishan,12,78,1,true,12/2/2017,9/3/2017
d00d0d55-cc10-4cb9-bc8d-fe71eaae268b,51ef215b-5e3f-4775-8b52-29bb93040f08,irb-kst-fsk,1662520,1,13,4,yse-jddu-mfl,9/7/2017,24/11/2017,Srkgrqsijktynodsjkzblocy,Três Pontas,99,57,7,true,19/6/2017,3/10/2017
f3ef526b-504f-41e3-97fa-68c39c76e858,da1c6b50-4aca-49e4-ad00-74b781052cf9,cuw-agc-ukn,9147196,1,10,4,wmb-fbxk-lgk,16/7/2017,27/8/2017,Jmifbhczripnvfdbgsggzwya,Vegachí,00,74,6,true,28/2/2017,31/10/2017
d1ff36aa-ecd0-4f8e-83ec-bd50bb37e4e4,8506db09-cd29-40a0-ad8d-b2c0f690430a,iuv-njv-kmq,4597471,3,7,5,xqa-qxdr-swt,8/5/2017,13/11/2016,Myivftannymbixljlqqcjcnl,Kepuh,71,35,4,false,18/11/2016,10/11/2016
aa405b15-f355-4360-8a19-aeda35a05fc9,dcc07f2b-5b46-4428-ac2e-d9e7e6c5ae8b,nvp-kzt-bfr,9057310,1,17,3,zkw-oddr-plu,10/8/2017,22/1/2018,Idilgxpvftwqtxbtvwhkhvio,Paratinga,36,98,7,false,16/9/2017,4/9/2017
301012ec-03de-460c-a3b4-219d42fa249f,d1e44ec3-3cf0-4ed0-9e1c-2e886fdb10db,aqw-cfe-kbd,0917053,5,4,3,rjy-qoha-mqa,27/5/2017,21/12/2016,Cfcodvvbqkimajgvtbzlcgcx,Wanjia,81,05,1,true,18/12/2017,24/2/2017
4f28b4cd-278f-4243-8556-5824c9d7f654,6ddb8105-1da8-4181-bc9c-8a050ec287ce,sjq-imh-gft,5070999,1,9,4,eab-unlb-pzp,16/1/2017,12/9/2017,Ttmneinkyzzbuinojhrutoeu,Växjö,95,89,3,false,2/4/2017,20/11/2016
386e3fd0-7f3e-45dd-9adb-c260a66c91f3,785b417b-1cc9-44d3-87a7-c85013fc914b,vll-nqx-dvd,7906914,2,18,4,fxn-ejjd-mkj,13/6/2017,27/3/2017,Rsqddlgfwipxtxzqcttkkzfs,Cúa,14,43,1,true,4/11/2016,14/8/2017
80ff5f40-2c0e-47bf-bc0d-5072bc27664d,e6450486-ac0f-4a66-9682-8726ef2a42a8,dyw-mwz-mnu,4072203,2,5,1,knl-cmet-syl,7/10/2017,4/6/2017,Ovwtjpotalhkmqxjxifflzzy,Würzburg,82,30,6,false,27/5/2017,8/1/2017
ecd5da0c-83f0-49de-8c75-7c35abcc82aa,c8584fb5-5206-4c53-a175-3bd77fd02d68,ddq-jsi-gpp,4721675,3,14,1,nyv-enxf-anr,7/12/2016,24/12/2016,Vbnznnayddegtkllgikeqjro,Krajan C Wonorejo,89,42,5,true,24/12/2016,25/4/2017
7b7fa434-ddbe-465e-b910-de54df8d098c,b066e674-2601-4f87-930b-24cf66514a6c,gke-bjc-onb,1663609,2,6,4,jno-dypa-csr,17/1/2017,26/11/2017,Zfgkkrznhawbhykbwtopepjq,Turrialba,63,99,3,false,10/11/2016,29/4/2017
a78f0433-44de-4652-82ab-893d167ef633,73b9b5c1-8d26-4476-b609-fc4f2af08634,xey-ehz-eft,6891253,2,14,5,hjd-eirr-ppi,27/3/2017,19/11/2016,Rdxhohrbkysqkkiramynkgbl,Mamali,94,90,2,true,30/10/2016,18/3/2017
b9aacfc6-3415-4ef6-a34f-5efac60972e3,b4d372d1-bfc3-4822-a90e-fd7e48f32899,mdn-uaq-hty,1880896,3,15,3,xsk-rgyf-sib,16/12/2017,31/1/2017,Fhfskmmmptzmhlmikmbnquds,Hova,05,52,5,true,13/1/2017,25/10/2017
402f1331-f3f0-4999-8e06-74705a8b2756,2a6184d3-ddac-479b-9264-2439b46ed2e7,bxg-toz-ccv,9116174,3,7,4,uwh-ajpf-qpz,7/1/2017,22/2/2017,Lrwrwmeiescwxscwticdulen,Korczyna,80,35,4,false,7/1/2018,10/5/2017
7d7ee368-edf0-4342-b8e1-db2ff3a22f71,8ed7e28e-c3e3-46a5-bc3c-bc304b0228b0,goa-ggv-bpi,0817548,4,2,4,vwc-bnow-sbk,9/4/2017,21/3/2017,Wmiszbggwkakmkmfympdwtvn,Guaratinguetá,79,74,4,false,30/8/2017,20/12/2017
2fbd1fa4-24e2-46a9-abe1-cae176cb7d6d,3a92446a-10c3-4ff8-9dd1-32349b20fd4f,bft-wfz-siq,8170379,5,10,2,xvj-unlk-yjv,23/3/2017,3/9/2017,Ykuvsvlbhcxijiwaspvoucsp,Dvin,74,08,6,false,20/2/2017,21/12/2017
57054823-c9b7-4b40-8158-d5a846ac64be,f1372920-aa0c-4f0a-87ae-dfa02d2da251,lgj-axw-ezh,9489051,6,2,4,vdj-wael-hhq,19/4/2017,12/4/2017,Gjgpsnwrtvceqcavfqtopewj,Skövde,86,58,3,false,4/6/2017,17/3/2017
46d1c8f1-e605-4aa6-926d-20192c2bb49c,a3186207-cf28-46b7-b001-f7835eeadc0d,bgf-syw-rhx,2202645,5,16,2,kfg-cyth-ofl,14/11/2016,31/10/2017,Uqsnltianolujsjlkxshbqxm,Ijuí,81,98,7,true,15/3/2017,20/8/2017
43d546b3-5586-44b4-b6c8-c40b10e7160d,b8942efb-b6b2-47e4-807e-bf68c72f0cdb,isi-bnn-cag,6953399,1,16,2,kkp-svgo-zsw,20/11/2017,27/3/2017,Ffkzedtmbcleupytmvvfgfnr,Kristinestad,05,44,1,true,15/12/2017,14/1/2018
1840f828-1e10-4098-9e00-a8daf8e501c5,9207fe4b-97b4-44ff-855e-11174ac5b300,cfy-wxo-ydc,9501727,4,7,4,exq-dztq-bjq,2/12/2016,3/7/2017,Aeipewzpvcjfplwjzxboqezj,Östersund,98,87,7,false,16/10/2017,2/2/2017
edeeefad-2322-4f9c-af26-7fefc2848491,fd20eeed-5ddd-4e74-a582-44904f5d7b6a,oca-mod-rfn,7887327,1,10,3,dee-wpak-hjg,2/12/2017,6/2/2018,Ovrugfuhneyvjrvastrhwltm,Dobrovo,14,13,3,true,27/12/2017,24/3/2017
47649525-e02c-41dd-b531-cfa5446f12c1,da4bd2dc-f26d-4d9d-9408-5ab739682ca9,vgx-nkq-gji,8407683,3,16,5,umj-fben-bnb,6/2/2018,24/1/2017,Ghxzhzerowcruyongrtotemm,Pingtan,45,82,6,true,17/1/2017,18/10/2017
b8b2cc07-b63a-4f2d-ba48-06c29d344139,1fcea5d6-41c5-43e5-9c4c-fd2225d9f9ed,qwo-enp-pyc,8057250,6,16,4,veq-rite-qln,13/12/2016,12/1/2017,Etcdggevwhfvqcotuisqeebv,Angostura,76,31,4,false,29/1/2018,10/6/2017
3822d147-9f1c-4899-a73c-a23c0a51399a,ef23b246-59e2-409d-ae28-aab938710299,shg-ggl-sry,1739965,6,11,4,loi-wrcz-lcq,26/1/2018,31/10/2017,Bmjpzcwdmockrdogmrwwzjkp,Kagadi,85,22,4,false,25/11/2017,19/11/2017
5fa5f284-dcf6-4c5b-a92c-54a945c82706,401bddb9-b9bd-4b66-862b-a0bf3a8b8b34,hyq-jur-yfo,0165916,4,5,2,rkc-hshd-bzi,3/12/2016,17/11/2016,Hpptigdmdgkduholznjkgwon,Wengyang,57,80,4,true,8/6/2017,20/2/2018
8794f265-3ee5-400d-a554-9b048fd0ffcb,2f80861a-2a1e-439b-851c-30ea795e8051,ywv-zma-gzs,5846189,2,7,2,kla-hlhp-kdh,24/1/2018,15/11/2016,Kbjdpqixpymzrtugjndeykph,Montreuil,25,25,6,false,16/4/2017,5/1/2017
21e4fbf7-0771-42c3-ad36-3124d3771f69,9674c83c-cc62-47da-9ccf-470b65890ae1,qwx-xsh-bld,7319583,1,1,5,svq-nrba-ivc,7/8/2017,27/6/2017,Ycjrkykciavvpjpvamwrcveq,Loangmaka,57,08,2,true,24/5/2017,31/12/2016
5e0b8f4b-3007-43bf-b5df-dd9fdc648f81,a6151858-1575-4910-9a0e-dacd526eb287,qtt-tjh-ynt,1793476,6,3,4,ylx-jmff-kjm,1/5/2017,9/5/2017,Nuurnyuwhacpaiwmtlpobiah,Gorzów Wielkopolski,24,77,2,true,6/3/2017,6/3/2017
fe8c8e76-0841-4480-a675-91871142ff6c,922650da-a892-4ffd-a901-dec2fe9b48c1,pwr-gee-okh,3890467,2,1,4,zsg-wyzr-owi,12/10/2017,19/5/2017,Pkoihmfbuwtqghcscmaedazb,Palmeira,43,94,7,false,3/5/2017,6/2/2017
6ef1e7f5-3bda-4431-b92c-3b09ea587a7f,e910c6fd-6192-4ad4-9776-c38d68551293,aek-clr-pfo,6049499,2,5,4,azb-umtg-mxj,4/2/2018,11/8/2017,Lyesmvuuwqwrtqfeepkjcxyq,Fukui-shi,04,19,7,true,14/9/2017,12/2/2017
dc71f23e-4639-458c-b5a7-874b61a9c4fc,869cfb03-b9e1-409f-acdf-035058463a67,vrp-kbt-fnn,8965510,1,15,2,mtd-yeso-tdb,10/2/2018,27/3/2017,Qankhagpaluydbfymswzzgcr,Ḩawsh ‘Īsá,84,37,6,false,11/2/2018,7/2/2017
56ce7934-598d-45f1-ab78-f5d97f6e0816,75a29e83-192a-4f13-9efa-49c5a016adad,szh-pag-ulw,5814401,1,16,2,dvy-ntwx-ily,4/9/2017,27/8/2017,Nauusjpxdsstmwhdiroxykmd,Al Faḩāḩīl,14,20,1,true,10/11/2017,19/1/2018
7291dd4b-899c-42c5-aed8-1fc2e23724f7,f5d0a541-14c6-4753-9720-e904f48ec735,grk-ukk-fgd,1668516,4,4,5,dac-kzkh-edt,15/12/2017,23/7/2017,Taluqtqtstdbvnprsgdittem,Fengpo,17,41,2,true,2/1/2018,20/3/2017
5581ae3d-5d53-4b09-a356-bb16d4b07139,e6d4624a-4ee3-421a-b3a5-65f59e8eb9ad,ccs-bza-ptg,9091102,3,3,5,dlt-dsob-mfo,6/1/2018,10/11/2016,Vxdfbjvnmigaqbxptokeqsoz,Varkaus,58,50,2,false,27/7/2017,2/12/2016
c64fffa0-4442-4d0e-b3e3-32943dd8dd80,49154229-5f51-4a7b-a3e8-3baab4e81ad4,gdx-hce-tvw,8120692,3,4,5,jlt-bcid-ltv,1/10/2017,16/7/2017,Xzusiwdwkkucgsbsuiajyahm,Pelem,53,79,3,false,22/2/2017,27/10/2017
f23a51c7-8e15-459a-8e58-d8ca88cb086e,269dbdd3-018f-42c4-84fd-9bbf12017866,lbl-klf-oak,5407864,2,1,5,rqr-eumk-nvh,15/12/2016,2/12/2017,Pnixjuhqecpyvbrwyixzlstf,Wenshang,45,44,6,false,27/10/2016,20/2/2017
6c75db68-246c-4b99-a492-f9c25b52fea0,68b8a841-0150-4dac-9e1d-9884c4d897c9,nmk-cet-mue,9521131,1,2,2,igh-zxbu-abv,27/11/2017,31/5/2017,Vgbjmuyczrelbqksjhsnrjxd,Saintes,33,62,2,true,11/6/2017,20/6/2017
b51604c0-ce0d-4bba-8b57-78acaf86c5d1,90b19241-06e9-42e7-8ebc-03407a4e91ed,pkz-gfb-hiv,3952536,3,6,3,ntf-tjnm-xch,7/12/2017,26/10/2017,Sxzngtxxryordxydwamkcgdf,Meirinhas,57,10,1,true,4/8/2017,27/9/2017
001b86b1-bdfb-42f7-8e78-1f5935ce6e2e,bcbdd07e-e2d3-4cd3-a632-04c6b5d92b70,prn-hzk-wbi,3886620,6,17,5,yfw-cjpd-bks,6/3/2017,4/7/2017,Oyupdnrcmrugwjsmzdcnjhdh,Baffa,80,27,5,false,24/12/2016,28/1/2017
53382c1d-63a8-436a-87d5-2ff265717572,79b7a04e-52fd-4154-ae3a-8a3d1320c1e5,yea-vah-peu,3925971,3,18,2,adk-tqpf-ihr,11/6/2017,31/10/2017,Btghxubodjfuypykpylpnicz,Mendeleyevo,28,18,5,true,31/12/2017,21/2/2018
48ab2ef6-5100-4451-9c16-4b37446a0ef2,498a2a7f-6f1c-4875-8394-342732a1702a,rpu-fci-yzo,3099635,3,3,5,tvl-qkll-dtb,15/1/2017,3/7/2017,Ciyazderjoxucplpyljomuaa,Jixi,87,38,3,false,27/2/2017,15/11/2016
27d5b39e-55d7-4558-95f1-aba872c024f8,fe75152f-8851-40a4-a9ed-e8415a4a2087,hdj-umc-zqr,7783361,2,9,2,hmb-qytu-lqd,7/6/2017,20/10/2017,Ogzxtsupggdjfuwbbhlhdaum,Kharkhorin,61,33,3,false,7/10/2017,29/1/2018
943363a1-b001-492d-bad9-7be2c1f87406,5a871e28-b20d-411e-882a-c1cdf52b23ef,ozy-izx-fen,5425469,6,5,3,mug-iqen-puu,28/11/2016,6/8/2017,Mmcuzgqywujporzluvyjjrli,Polkowice,33,25,2,true,10/1/2017,29/4/2017
a085e337-8b83-4941-9797-18d6c9c2569e,f83ee9f5-5b4b-443f-8b1d-b7741820ba5d,tjo-bww-yeb,2861171,5,11,3,tol-mnge-asy,3/4/2017,22/12/2017,Gqqogyqbuvclzsbqnrdicbot,Atbasar,54,16,2,false,17/12/2016,1/10/2017
719f3750-e840-487b-a65f-79f681f42167,35e6820e-d91e-4eb5-a5ff-96abdbf7cb1a,bkt-qxr-xjz,9969732,5,4,2,wwf-gall-efz,6/2/2017,20/10/2017,Vgxrhtgtxtgytrmbxxxocbsi,Amorim,61,65,6,true,14/2/2018,28/3/2017
61f4ede1-f64c-4d9a-977f-c45f6aa8408c,4f380faf-2333-4d1f-ae16-331fde011c75,kqk-ctb-cfc,5334045,3,17,3,nfb-rmvz-dwz,23/9/2017,19/5/2017,Grouyfmtffvugagdlhhrbhvi,Simabur,07,82,7,false,24/10/2017,17/9/2017
45b501d0-7329-4b89-a297-2d9af9568396,03eb52cb-d231-47e8-b7b8-124b1555c288,lbl-dki-bjr,5158454,2,13,4,pxz-bibq-emx,12/2/2017,19/2/2018,Qzhjtkntkafilbpbguabkjer,Hamburg,65,32,3,true,24/6/2017,10/1/2017
a0a2d3f5-e676-4407-8398-0e726dbb2bcf,93658bf2-050a-4283-b897-37fb44b06cde,ayd-pqg-zps,8485731,1,4,3,grb-gdqn-xvb,24/1/2017,28/4/2017,Vzwoeofvefjucienhaoforbs,Kalidung,55,73,6,true,1/5/2017,2/2/2018
b9b96976-5c1e-490a-b013-8771d2f97805,4a67a251-58ba-49b2-acf0-bb8d657a441f,qgv-ffc-gzw,6271349,6,7,3,aaa-giqa-tgr,15/11/2017,9/12/2017,Hsvrmqkgkhjnbvbbhnhouapc,Yuejin,75,27,5,true,18/1/2018,8/8/2017
c5cb82c9-6e17-4e68-858f-f00cab6a5422,bfafd9b7-ff7c-480d-9101-80aabbf5fc7e,oom-cwi-mxv,5801637,1,2,3,eri-gmca-ovy,18/1/2017,7/11/2016,Zhkiukezkutoncfhzgdpmbtz,Bayombong,76,64,4,true,24/3/2017,28/5/2017
377d1ac3-dcc0-43f8-9f87-dcad3ce4796d,f0f265e2-a07e-4f0c-8ee1-859d7afb89c3,bwn-dwr-fpu,5865876,4,11,2,prc-ovma-dhu,29/10/2016,29/9/2017,Sfwitvrzysqnalhapcctcrqi,Bira,94,24,6,true,12/9/2017,17/2/2017
559f5de7-26b1-4b03-99b4-3e7a85f4b071,d30a0901-dd90-4c08-8e74-5ab9aa06cd29,hir-wmy-hak,6054981,5,8,2,glp-ualo-whe,10/2/2018,24/9/2017,Phjakwisyoxgehlrhonmresk,Mercedes,27,99,5,true,17/2/2017,17/1/2017
